Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
1,2023,'870893000',209,  ,KG,0,17,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',210,  ,KG,0,83874,224318,0,3446,4219,0,3025,4992,0,2662,3304,0,3915,8830,0,6127,16094,0,7886,27427,0,12415,30896,0,2989,8839,0,11497,37060,0,10056,26721,0,6864,17067,0,12992,38869
1,2023,'870893000',213,  ,KG,0,1213282,2543595,0,123128,218044,0,72026,137126,0,145085,301544,0,88077,186534,0,135894,273569,0,93200,202568,0,113374,250525,0,51942,113606,0,72673,168793,0,125414,266312,0,73513,161788,0,118956,263186
1,2023,'870893000',215,  ,KG,0,789,2983,0,86,202,0,74,484,0,178,431,0,0,0,0,0,0,0,96,208,0,68,234,0,107,230,0,155,891,0,0,0,0,25,303,0,0,0
1,2023,'870893000',217,  ,KG,0,109143,90612,0,10994,7920,0,8665,6394,0,12287,9976,0,11257,8051,0,11300,9287,0,5562,4355,0,4784,4339,0,8802,8123,0,7919,7149,0,13243,11441,0,6774,6108,0,7556,7469
1,2023,'870893000',218,  ,KG,0,579,2070,0,69,241,0,0,0,0,87,242,0,0,0,0,90,328,0,65,206,0,157,505,0,95,201,0,0,0,0,0,0,0,16,347,0,0,0
1,2023,'870893000',220,  ,KG,0,19959,51780,0,1886,6553,0,563,1398,0,2644,6827,0,1998,6979,0,2109,6656,0,1487,3627,0,1817,3764,0,1414,3192,0,2167,3604,0,1532,3919,0,1445,3253,0,897,2008
1,2023,'870893000',221,  ,KG,0,259,1803,0,0,0,0,69,424,0,0,0,0,9,219,0,0,0,0,34,315,0,0,0,0,96,475,0,51,370,0,0,0,0,0,0,0,0,0
1,2023,'870893000',222,  ,KG,0,105,1244,0,0,0,0,0,0,0,45,373,0,15,373,0,0,0,0,15,249,0,30,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',223,  ,KG,0,1728158,3817967,0,97054,208019,0,112820,242752,0,105563,236069,0,149896,309336,0,159815,336030,0,122368,270811,0,159421,353476,0,151869,348692,0,141816,307864,0,177975,393626,0,145270,320119,0,204291,491173
1,2023,'870893000',224,  ,KG,0,6390,16817,0,820,2095,0,230,657,0,2090,4709,0,58,402,0,773,2973,0,752,1596,0,955,2606,0,0,0,0,0,0,0,650,1050,0,0,0,0,62,729
1,2023,'870893000',225,  ,KG,0,218114,265204,0,23247,27182,0,11207,12559,0,20697,23920,0,11514,12937,0,19955,23521,0,12165,15912,0,27191,33357,0,20259,24099,0,22280,28821,0,22877,27866,0,7715,8543,0,19007,26487
1,2023,'870893000',227,  ,KG,0,10103,22482,0,408,1095,0,334,644,0,1238,2888,0,1305,2887,0,2250,5858,0,683,1532,0,1191,2856,0,516,1135,0,435,1289,0,1151,1043,0,449,996,0,143,259
1,2023,'870893000',230,  ,KG,0,7125,19020,0,132,663,0,0,0,0,591,1433,0,639,1730,0,1054,1581,0,269,608,0,448,1250,0,1337,3396,0,262,1041,0,0,0,0,1947,5817,0,446,1501
1,2023,'870893000',233,  ,KG,0,435,2639,0,55,288,0,80,296,0,0,0,0,61,546,0,114,540,0,0,0,0,71,497,0,0,0,0,37,270,0,0,0,0,0,0,0,17,202
1,2023,'870893000',234,  ,KG,0,69137,113413,0,3866,6084,0,2041,7012,0,5797,8702,0,2577,5083,0,10065,11590,0,8246,10306,0,5421,8850,0,5379,5491,0,8289,14053,0,5556,6123,0,4100,7956,0,7800,22163
1,2023,'870893000',237,  ,KG,0,237,2120,0,41,208,0,0,0,0,196,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',238,  ,KG,0,5649,7850,0,240,204,0,109,464,0,602,536,0,1204,1078,0,843,756,0,240,204,0,601,514,0,0,0,0,36,211,0,240,206,0,690,2913,0,844,764
1,2023,'870893000',245,  ,KG,0,28118,22568,0,4109,2931,0,3200,2259,0,3179,2584,0,1600,1170,0,0,0,0,770,560,0,3200,2337,0,2583,1875,0,3200,2564,0,2400,1961,0,1956,2159,0,1921,2168
1,2023,'870893000',302,  ,KG,0,15235,72678,0,680,3902,0,817,3916,0,2351,10018,0,1407,5354,0,1093,5500,0,712,4577,0,1000,5658,0,2153,10552,0,1425,5756,0,1353,6544,0,1087,5859,0,1157,5042
1,2023,'870893000',304,  ,KG,0,12904863,29264634,0,999714,2356249,0,1027359,2318531,0,1084712,2511275,0,1282877,2753986,0,1070518,2286052,0,1158714,2552471,0,1410859,3167909,0,1127391,2626230,0,852876,1938292,0,1086172,2529522,0,795629,1871791,0,1008042,2352326
1,2023,'870893000',305,  ,KG,0,2625053,3886868,0,254513,344767,0,215372,317875,0,251465,382983,0,215880,342402,0,168409,252327,0,249240,365580,0,183320,295219,0,176353,292193,0,192866,308269,0,205241,292552,0,198732,289485,0,313662,403216
1,2023,'870893000',306,  ,KG,0,764258,844681,0,48937,49431,0,29803,32262,0,99381,103478,0,38611,46917,0,53038,56335,0,71133,82064,0,65846,71325,0,61645,69329,0,90114,100693,0,63482,73010,0,87494,99430,0,54774,60407
1,2023,'870893000',307,  ,KG,0,69571,105639,0,920,3233,0,1723,3812,0,903,1705,0,1035,3514,0,11324,17760,0,763,1889,0,12573,14570,0,4645,10741,0,27465,28700,0,1965,5108,0,578,2597,0,5677,12010
1,2023,'870893000',309,  ,KG,0,45363,100783,0,8099,17216,0,7296,11369,0,1030,3775,0,1420,5202,0,427,1503,0,6802,12568,0,7278,9972,0,2270,4384,0,4419,15195,0,1772,4394,0,466,3505,0,4084,11700
1,2023,'870893000',310,  ,KG,0,16554,22741,0,192,556,0,381,843,0,556,1766,0,8724,9132,0,4878,4909,0,0,0,0,447,979,0,363,1166,0,383,1252,0,231,699,0,115,445,0,284,994
1,2023,'870893000',311,  ,KG,0,289447,368574,0,26042,31599,0,36730,43995,0,24915,32101,0,46664,52871,0,49039,54638,0,26286,32294,0,2101,6578,0,1101,2959,0,23022,32840,0,25395,32871,0,13621,22001,0,14531,23827
1,2023,'870893000',312,  ,KG,0,958547,1193013,0,67495,82264,0,103665,142395,0,65926,81420,0,105606,142042,0,104543,120012,0,62102,75463,0,87385,88199,0,64309,63818,0,78923,103567,0,33289,51800,0,74980,89829,0,110324,152204
1,2023,'870893000',314,  ,KG,0,140,485,0,0,0,0,0,0,0,79,228,0,0,0,0,0,0,0,61,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',315,  ,KG,0,769,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,127,639,0,151,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,1238
1,2023,'870893000',316,  ,KG,0,8500,19428,0,0,0,0,611,1672,0,508,2477,0,0,0,0,5333,8603,0,619,1941,0,223,947,0,0,0,0,281,1344,0,0,0,0,270,505,0,655,1939
1,2023,'870893000',319,  ,KG,0,1888,4404,0,389,777,0,0,0,0,213,578,0,0,0,0,0,0,0,287,680,0,461,1065,0,257,598,0,0,0,0,281,706,0,0,0,0,0,0
1,2023,'870893000',320,  ,KG,0,18483,43959,0,515,1766,0,320,2309,0,2920,6388,0,175,1505,0,265,1252,0,9113,13425,0,707,1431,0,279,1962,0,2247,7417,0,0,0,0,1166,4373,0,776,2131
1,2023,'870893000',321,  ,KG,0,300,555,0,0,0,0,0,0,0,0,0,0,300,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',322,  ,KG,0,580,1696,0,131,310,0,147,433,0,70,253,0,115,481,0,0,0,0,0,0,0,0,0,0,117,219,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',323,  ,KG,0,187617,181704,0,28266,25012,0,13593,14571,0,4806,8524,0,13093,12726,0,2138,4427,0,21508,24746,0,31472,27315,0,1460,3232,0,11051,13547,0,9101,10453,0,14246,9655,0,36883,27496
1,2023,'870893000',324,  ,KG,0,10608,16608,0,743,973,0,707,2139,0,6621,6528,0,425,995,0,621,1702,0,100,230,0,282,472,0,0,0,0,597,2576,0,0,0,0,273,655,0,239,338
1,2023,'870893000',329,  ,KG,0,119,225,0,0,0,0,0,0,0,0,0,0,0,0,0,119,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',330,  ,KG,0,355,932,0,0,0,0,0,0,0,0,0,0,0,0,0,27,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,454,0,74,224
1,2023,'870893000',333,  ,KG,0,120,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',336,  ,KG,0,175,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,390,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',401,  ,KG,0,297316,304424,0,10343,21321,0,11270,19204,0,54962,49968,0,50649,43579,0,6486,7209,0,36290,19903,0,68513,49949,0,1352,7653,0,12992,23914,0,21485,23035,0,13786,19608,0,9188,19081
1,2023,'870893000',402,  ,KG,0,3589,10614,0,439,1070,0,1322,3845,0,202,574,0,112,448,0,347,480,0,188,664,0,241,575,0,0,0,0,132,658,0,162,627,0,0,0,0,444,1673
1,2023,'870893000',403,  ,KG,0,1049,2484,0,0,0,0,0,0,0,43,235,0,0,0,0,0,0,0,849,1313,0,0,0,0,0,0,0,0,0,0,133,622,0,0,0,0,24,314
1,2023,'870893000',404,  ,KG,0,153,602,0,0,0,0,88,316,0,0,0,0,0,0,0,0,0,0,0,0,0,65,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',406,  ,KG,0,604966,784465,0,64091,75098,0,24636,34004,0,60230,88971,0,60419,67208,0,44611,58595,0,62594,78773,0,77900,89960,0,44707,59989,0,26586,40025,0,56279,77420,0,58223,76640,0,24690,37782
1,2023,'870893000',407,  ,KG,0,429364,537008,0,2238,8218,0,46338,50298,0,21873,29718,0,14673,21116,0,40574,47696,0,72050,99360,0,40912,40424,0,21794,31905,0,66115,79234,0,35176,45049,0,45994,51891,0,21627,32099
1,2023,'870893000',408,  ,KG,0,68373,102133,0,11040,12411,0,2117,4637,0,254,397,0,1984,6154,0,818,3191,0,16647,21749,0,1003,1786,0,12529,18688,0,2054,5725,0,1533,3637,0,2015,3477,0,16379,20281
1,2023,'870893000',409,  ,KG,0,186335,265270,0,13766,17137,0,22020,27350,0,11520,16563,0,1084,2518,0,22712,27937,0,22332,31755,0,1114,2098,0,9039,17247,0,40209,54603,0,8125,14417,0,12337,19081,0,22077,34564
1,2023,'870893000',410,  ,KG,0,12663,46917,0,710,2980,0,1082,4275,0,476,3135,0,579,3303,0,1003,4933,0,3288,7792,0,932,3019,0,586,2518,0,733,3483,0,1837,5260,0,533,2485,0,904,3734
1,2023,'870893000',411,  ,KG,0,10236,27455,0,515,1597,0,405,1349,0,1139,1839,0,976,4046,0,1390,3411,0,347,1270,0,494,1540,0,938,1185,0,902,2769,0,1011,1844,0,542,2562,0,1577,4043
1,2023,'870893000',413,  ,KG,0,26563,102317,0,1262,4346,0,3626,12467,0,2525,8916,0,3163,12138,0,2597,9224,0,2207,8912,0,2657,10574,0,2894,11570,0,895,4580,0,1068,4977,0,2041,7960,0,1628,6653
1,2023,'870893000',501,  ,KG,0,421,754,0,0,0,0,0,0,0,224,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,357,0,0,0,0,0,0
1,2023,'870893000',503,  ,KG,0,7609,15825,0,0,0,0,177,1025,0,494,1592,0,4171,4827,0,1457,3951,0,40,374,0,0,0,0,0,0,0,0,0,0,1270,4056,0,0,0,0,0,0
1,2023,'870893000',504,  ,KG,0,20284,22967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10122,11484,0,0,0,0,0,0,0,10162,11483
1,2023,'870893000',505,  ,KG,0,556,929,0,0,0,0,179,227,0,0,0,0,0,0,0,0,0,0,0,0,0,133,205,0,244,497,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',506,  ,KG,0,519721,543051,0,5033,8362,0,68462,74001,0,64632,70063,0,44466,41408,0,81,569,0,42894,40603,0,67800,78040,0,3475,5454,0,60553,63977,0,99832,97632,0,55772,53671,0,6721,9271
1,2023,'870893000',507,  ,KG,0,3930,9782,0,1189,2985,0,2004,4686,0,486,1141,0,251,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',510,  ,KG,0,216,1237,0,0,0,0,0,0,0,63,226,0,0,0,0,34,205,0,34,206,0,0,0,0,35,235,0,0,0,0,0,0,0,0,0,0,50,365
1,2023,'870893000',517,  ,KG,0,324,795,0,0,0,0,0,0,0,24,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,421,0,0,0,0,0,0
1,2023,'870893000',520,  ,KG,0,32,276,0,0,0,0,0,0,0,0,0,0,0,0,0,32,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',523,  ,KG,0,21,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,305
1,2023,'870893000',529,  ,KG,0,1873,5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,2231
1,2023,'870893000',533,  ,KG,0,1918,3862,0,0,0,0,1918,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',535,  ,KG,0,273,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,319,0,92,238,0,0,0,0,0,0,0,0,0,0,87,236,0,0,0
1,2023,'870893000',538,  ,KG,0,16703,42014,0,1310,3260,0,1318,2568,0,549,1958,0,134,368,0,372,1341,0,2254,4797,0,2753,5189,0,0,0,0,3163,8648,0,1466,4881,0,2390,5740,0,994,3264
1,2023,'870893000',541,  ,KG,0,5864,17588,0,0,0,0,151,239,0,0,0,0,1686,3935,0,0,0,0,892,2928,0,871,4545,0,125,301,0,0,0,0,2139,5640,0,0,0,0,0,0
1,2023,'870893000',542,  ,KG,0,2436,7925,0,0,0,0,1091,4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,1846,0,604,1147,0,87,699,0,0,0,0,0,0
1,2023,'870893000',544,  ,KG,0,14,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,272,0,0,0,0,0,0,0,0,0,0,0,0,0,7,211,0,0,0
1,2023,'870893000',545,  ,KG,0,70,2493,0,0,0,0,0,0,0,0,0,0,52,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1805,0,0,0,0,0,0
1,2023,'870893000',546,  ,KG,0,851,3834,0,0,0,0,0,0,0,61,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,3472,0,0,0,0,0,0
1,2023,'870893000',547,  ,KG,0,1334,4929,0,0,0,0,0,0,0,157,461,0,394,1844,0,92,230,0,125,279,0,139,468,0,0,0,0,20,460,0,9,211,0,398,976,0,0,0
1,2023,'870893000',551,  ,KG,0,306723,505695,0,21510,31823,0,34258,48849,0,24980,42865,0,29773,45550,0,12306,27894,0,12125,27864,0,12345,29060,0,22288,40452,0,18515,35545,0,52663,67163,0,39267,57088,0,26693,51542
1,2023,'870893000',560,  ,KG,0,3920,9724,0,0,0,0,0,0,0,0,0,0,0,0,0,528,1111,0,2369,5546,0,0,0,0,430,1620,0,0,0,0,0,0,0,593,1447,0,0,0
1,2023,'870893000',601,  ,KG,0,1211783,1911199,0,102252,158945,0,113357,182193,0,96917,162185,0,65522,107348,0,84259,129914,0,110684,175770,0,93171,154383,0,97182,147938,0,95986,157352,0,142364,209080,0,97672,149698,0,112417,176393
1,2023,'870893000',602,  ,KG,0,8445,17468,0,0,0,0,956,1838,0,1688,3325,0,328,673,0,333,777,0,304,1206,0,605,1793,0,969,1726,0,467,1200,0,0,0,0,1408,2542,0,1387,2388
1,2023,'870893000',606,  ,KG,0,140968,202780,0,10183,15796,0,12351,20012,0,1549,5159,0,10329,14988,0,21320,29650,0,7220,7543,0,1681,3415,0,18052,26380,0,9316,14519,0,26940,35242,0,1188,2395,0,20839,27681
1,2023,'870893000',610,  ,KG,0,388,1473,0,0,0,0,0,0,0,0,0,0,316,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,938
1,2023,'870893000',611,  ,KG,0,120,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,248,0,0,0,0,0,0
1,2023,'870893000',612,  ,KG,0,2960,7671,0,0,0,0,597,991,0,0,0,0,310,855,0,219,689,0,0,0,0,149,211,0,0,0,0,87,289,0,549,1485,0,950,2514,0,99,637
1,2023,'870893000',613,  ,KG,0,24,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,524,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',614,  ,KG,0,54,342,0,0,0,0,0,0,0,54,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870893000',626,  ,KG,0,149,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,811,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870894000',103,  ,KG,0,374920,691846,0,53782,103560,0,75217,111052,0,43452,93804,0,44358,90350,0,18275,28489,0,13098,25793,0,19541,40688,0,45788,72797,0,29247,54546,0,18268,31490,0,5815,17229,0,8079,22048
1,2023,'870894000',105,  ,KG,0,6518154,9771654,0,278519,461076,0,231666,517615,0,468141,717053,0,605271,821059,0,387761,650965,0,491003,816545,0,538196,761392,0,579893,781984,0,538665,862358,0,800220,1192474,0,806529,1168432,0,792290,1020701
1,2023,'870894000',106,  ,KG,0,348339,1062384,0,20663,65853,0,21592,52851,0,22180,66763,0,35752,98729,0,26314,76940,0,33602,95852,0,40478,140759,0,24237,69190,0,31212,118245,0,29932,107548,0,28798,90242,0,33579,79412
1,2023,'870894000',107,  ,KG,0,50100,60207,0,2171,5569,0,5448,14856,0,5990,5391,0,2292,1702,0,2725,1511,0,5379,3509,0,5976,4115,0,3216,1735,0,4104,6050,0,2906,6962,0,6237,2173,0,3656,6634
1,2023,'870894000',108,  ,KG,0,63113,217240,0,2166,6448,0,4288,15474,0,5692,16769,0,7462,28653,0,5756,20575,0,4703,17984,0,5255,16547,0,5257,21971,0,8232,27092,0,3493,14172,0,6236,14791,0,4573,16764
1,2023,'870894000',110,  ,KG,0,618750,1410562,0,37351,82243,0,55113,115866,0,53972,117150,0,47990,108927,0,53525,121435,0,40513,94246,0,57169,141716,0,32427,68551,0,55261,123893,0,66672,167723,0,58689,128233,0,60068,140579
1,2023,'870894000',111,  ,KG,0,7623184,12615610,0,530826,944790,0,734822,1200402,0,729440,1294230,0,645734,1061259,0,436527,702890,0,659892,1110325,0,619017,1058986,0,581201,1006951,0,724126,1315819,0,629143,929608,0,649229,1004669,0,683227,985681
1,2023,'870894000',112,  ,KG,0,58666,185748,0,2206,5905,0,2885,9070,0,6278,20526,0,3523,12537,0,4038,13655,0,4636,15995,0,4057,13985,0,3531,11266,0,7356,24364,0,7359,19896,0,5291,15440,0,7506,23109
1,2023,'870894000',113,  ,KG,0,1208599,2202993,0,123309,220688,0,116060,195740,0,93233,167978,0,108556,167340,0,70671,132107,0,96856,178073,0,94337,193550,0,94363,167935,0,93363,195956,0,96334,171722,0,109002,213092,0,112515,198812
1,2023,'870894000',116,  ,KG,0,1402,1150,0,0,0,0,0,0,0,630,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,246,0,0,0,0,478,424,0,0,0
1,2023,'870894000',117,  ,KG,0,415194,2782880,0,34601,228904,0,38262,277708,0,43138,353479,0,48981,308484,0,35941,204442,0,27243,224133,0,29904,166451,0,16896,111989,0,35347,227721,0,35860,206107,0,33694,195733,0,35327,277729
1,2023,'870894000',118,  ,KG,0,5244355,8340918,0,418874,726163,0,478112,842144,0,498749,830251,0,404228,610361,0,411495,593821,0,481314,773510,0,473925,742923,0,456676,726098,0,464716,726908,0,411032,607192,0,344330,533851,0,400904,627696
1,2023,'870894000',120,  ,KG,0,164,954,0,51,205,0,0,0,0,0,0,0,0,0,0,72,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,231
1,2023,'870894000',121,  ,KG,0,50,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870894000',122,  ,KG,0,5536,8643,0,0,0,0,367,310,0,378,225,0,472,311,0,0,0,0,463,345,0,416,253,0,0,0,0,0,0,0,453,2835,0,2987,4364,0,0,0
1,2023,'870894000',123,  ,KG,0,1372786,3078988,0,89189,404502,0,98756,159985,0,99429,305089,0,106091,222544,0,89197,186681,0,110643,231447,0,132701,280149,0,106319,224041,0,137804,285792,0,140261,279223,0,134023,268292,0,128373,231243
1,2023,'870894000',124,  ,KG,0,75209,71489,0,6837,7471,0,3850,6579,0,6890,7224,0,2643,6347,0,9866,6502,0,5026,4677,0,4991,4733,0,3286,2499,0,6356,2307,0,5594,7199,0,9214,7208,0,10656,8743
1,2023,'870894000',125,  ,KG,0,39466,62536,0,2463,2463,0,880,874,0,1961,3894,0,2354,3691,0,10817,13568,0,820,1222,0,626,2178,0,2718,3118,0,2539,2695,0,569,767,0,11642,23014,0,2077,5052
1,2023,'870894000',127,  ,KG,0,17037,27643,0,0,0,0,4106,6050,0,841,1961,0,476,862,0,4292,5840,0,490,308,0,730,567,0,41,236,0,4658,9686,0,894,1233,0,105,554,0,404,346
1,2023,'870894000',128,  ,KG,0,680,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,312,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870894000',129,  ,KG,0,3,219,0,0,0,0,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870894000',130,  ,KG,0,2004,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870894000',133,  ,KG,0,3069,8130,0,0,0,0,0,0,0,0,0,0,0,0,0,998,2486,0,0,0,0,0,0,0,0,0,0,2071,5644,0,0,0,0,0,0,0,0,0
1,2023,'870894000',134,  ,KG,0,3090,9806,0,0,0,0,100,268,0,376,861,0,305,943,0,0,0,0,470,1924,0,698,1260,0,85,393,0,0,0,0,0,0,0,171,716,0,885,3441
1,2023,'870894000',135,  ,KG,0,121155,497391,0,8134,30562,0,9072,34840,0,8869,34614,0,10054,37727,0,13383,50595,0,9910,41487,0,8253,36595,0,9327,39132,0,11523,48371,0,12447,54840,0,9559,42285,0,10624,46343
1,2023,'870894000',137,  ,KG,0,361480,1153885,0,17996,59778,0,26880,87534,0,27462,94426,0,27509,98210,0,26500,84031,0,26230,94941,0,31412,109616,0,19092,65606,0,60749,118987,0,32182,103303,0,22212,81365,0,43256,156088
1,2023,'870894000',138,  ,KG,0,116276,496733,0,3430,13516,0,4814,17256,0,5445,22117,0,5018,20543,0,6280,23657,0,20957,85293,0,6337,27831,0,7969,34168,0,10635,46969,0,13161,57295,0,15700,71528,0,16530,76560
1,2023,'870894000',140,  ,KG,0,48578,208261,0,4190,16364,0,5736,20963,0,4567,18766,0,6101,24231,0,3088,13316,0,3753,16325,0,2418,11254,0,3042,13809,0,2504,11623,0,3803,19033,0,3553,16384,0,5823,26193
1,2023,'870894000',141,  ,KG,0,143985,557687,0,10871,40864,0,10421,39926,0,15507,56283,0,15391,56457,0,12717,44351,0,16890,66812,0,11706,49581,0,8031,30498,0,10179,40678,0,10747,44200,0,11218,45559,0,10307,42478
1,2023,'870894000',143,  ,KG,0,1341,7797,0,0,0,0,0,0,0,255,896,0,220,1208,0,195,830,0,47,668,0,145,708,0,117,1058,0,162,1418,0,0,0,0,0,0,0,200,1011
1,2023,'870894000',144,  ,KG,0,38777,141876,0,2236,7874,0,1405,4834,0,2604,8701,0,8545,29792,0,5974,21817,0,4720,17831,0,5740,21341,0,3162,12728,0,1829,7164,0,869,3649,0,1160,4203,0,533,1942
1,2023,'870894000',146,  ,KG,0,778,3012,0,105,429,0,0,0,0,0,0,0,0,0,0,47,322,0,0,0,0,44,218,0,102,499,0,153,579,0,0,0,0,114,341,0,213,624
1,2023,'870894000',147,  ,KG,0,612527,1594001,0,49573,112177,0,41108,101082,0,58730,109675,0,51727,119720,0,41779,122515,0,47703,119995,0,50823,165902,0,44811,111679,0,65692,176712,0,57930,168883,0,54100,146101,0,48551,139560
1,2023,'870894000',149,  ,KG,0,65030,281503,0,3044,12026,0,2118,8590,0,2372,10132,0,4573,17657,0,5086,20399,0,6349,26449,0,3909,16702,0,4913,20204,0,8767,38803,0,7368,33330,0,4385,20282,0,12146,56929
1,2023,'870894000',152,  ,KG,0,3727,6969,0,0,0,0,0,0,0,103,346,0,610,1635,0,520,511,0,1753,2942,0,289,284,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1251
1,2023,'870894000',153,  ,KG,0,55724,69931,0,223,380,0,3652,5596,0,13911,18104,0,116,487,0,30599,33027,0,65,355,0,0,0,0,999,2795,0,602,797,0,1001,1320,0,3687,4279,0,869,2791
1,2023,'870894000',154,  ,KG,0,8399,5730,0,0,0,0,0,0,0,354,259,0,0,0,0,1087,474,0,0,0,0,810,257,0,700,258,0,315,208,0,1628,402,0,800,260,0,2705,3612
1,2023,'870894000',155,  ,KG,0,647,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,320,0,74,272,0,0,0,0,0,0,0,145,767,0,191,1124,0,172,866
1,2023,'870894000',156,  ,KG,0,4655,28822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,6218,0,1024,7099,0,1540,9134,0,1225,6371,0,0,0
1,2023,'870894000',157,  ,KG,0,1441,3176,0,0,0,0,0,0,0,100,297,0,0,0,0,484,231,0,0,0,0,620,1371,0,0,0,0,11,320,0,0,0,0,0,0,0,226,957
1,2023,'870894000',202,  ,KG,0,47,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,207,0,0,0,0,0,0,0,0,0,0,0,0,0,39,248
