year,iso3_o,iso3_d,tradeflow_baci,pair
2019,DOM,AGO,233.091,8136
2019,DOM,AIA,1409.476,8137
2019,DOM,ALB,5.49,8138
2019,DOM,AND,23.82,8139
2019,DOM,ARE,16439.269,8140
2019,DOM,ARG,3243.144,8141
2019,DOM,ARM,179.91,8142
2019,DOM,ATG,10749.11,8143
2019,DOM,AUS,37481.408,8144
2019,DOM,AUT,28553.23,8145
2019,DOM,AZE,81.113,8146
2019,DOM,BEL,58534.801,8147
2019,DOM,BFA,3.065,8148
2019,DOM,BGD,1205.936,8149
2019,DOM,BGR,1236.523,8150
2019,DOM,BHR,1619.74,8151
2019,DOM,BHS,10185.012,8152
2019,DOM,BIH,790.647,8153
2019,DOM,BLR,1032.395,8154
2019,DOM,BLZ,643.148,8155
2019,DOM,BMU,1847.914,8156
2019,DOM,BOL,2203.393,8157
2019,DOM,BRA,26603.736,8158
2019,DOM,BRB,14375.834,8159
2019,DOM,BRN,4.123,8160
2019,DOM,BWA,10.572,8161
2019,DOM,CAN,481347.606,8162
2019,DOM,CHE,775190.9940000001,8163
2019,DOM,CHL,17408.777,8164
2019,DOM,CHN,410634.953,8165
2019,DOM,CIV,47.208,8166
2019,DOM,COD,8.273,8167
2019,DOM,COG,22.86,8168
2019,DOM,COL,62145.059,8169
2019,DOM,CPV,.225,8170
2019,DOM,CRI,43373.216,8171
2019,DOM,CUB,46905.273,8172
2019,DOM,CUW,9757.375,8173
2019,DOM,CYM,4436.697,8174
2019,DOM,CYP,704.761,8175
2019,DOM,CZE,17620.572,8176
2019,DOM,DEU,222125.846,8177
2019,DOM,DMA,3856.959,8178
2019,DOM,DNK,3583.277,8179
2019,DOM,ECU,18886.885,8180
2019,DOM,EGY,38264.571,8181
2019,DOM,ESP,135970.827,8182
2019,DOM,EST,5703.267,8183
2019,DOM,ETH,350.204,8184
2019,DOM,FIN,51760.8,8185
2019,DOM,FJI,1.175,8186
2019,DOM,FRA,173799.75,8187
2019,DOM,GAB,9.9,8188
2019,DOM,GBR,144963.902,8189
2019,DOM,GEO,235.475,8190
2019,DOM,GHA,340.019,8191
2019,DOM,GIB,2.4,8192
2019,DOM,GRC,1540.803,8193
2019,DOM,GRD,4984.009,8194
2019,DOM,GTM,26181.138,8195
2019,DOM,GUY,23645.321,8196
2019,DOM,HKG,37634.533,8197
2019,DOM,HND,25310.153,8198
2019,DOM,HRV,178.407,8199
2019,DOM,HTI,820692.105,8200
2019,DOM,HUN,70.5,8201
2019,DOM,IDN,28707.829,8202
2019,DOM,IND,448758.83,8203
2019,DOM,IRL,12108.076,8204
2019,DOM,ISL,477.426,8205
2019,DOM,ISR,14598.754,8206
2019,DOM,ITA,67705.041,8207
2019,DOM,JAM,84972.99000000001,8208
2019,DOM,JOR,39.531,8209
2019,DOM,JPN,112528.299,8210
2019,DOM,KAZ,773.431,8211
2019,DOM,KEN,85.533,8212
2019,DOM,KGZ,157.336,8213
2019,DOM,KHM,323.709,8214
2019,DOM,KNA,1108.281,8215
2019,DOM,KOR,87944.416,8216
2019,DOM,KWT,5789.062,8217
2019,DOM,LBN,4547.239,8218
2019,DOM,LBR,2.9,8219
2019,DOM,LCA,8663.757,8220
2019,DOM,LKA,722.414,8221
2019,DOM,LTU,43.358,8222
2019,DOM,LUX,1194.799,8223
2019,DOM,LVA,83.17400000000001,8224
2019,DOM,MAC,375.583,8225
2019,DOM,MAR,883.561,8226
2019,DOM,MDA,79.053,8227
2019,DOM,MDG,7.061,8228
2019,DOM,MDV,9.144,8229
2019,DOM,MEX,116378.756,8230
2019,DOM,MHL,34.051,8231
2019,DOM,MKD,941.4350000000001,8232
2019,DOM,MLI,3.906,8233
2019,DOM,MLT,122.621,8234
2019,DOM,MMR,134.576,8235
2019,DOM,MNG,91.875,8236
2019,DOM,MNP,26.75,8237
2019,DOM,MOZ,200.377,8238
2019,DOM,MSR,141.402,8239
2019,DOM,MUS,164.372,8240
2019,DOM,MWI,2.611,8241
2019,DOM,MYS,5966.846,8242
2019,DOM,NAM,26.498,8243
2019,DOM,NGA,76.76000000000001,8244
2019,DOM,NIC,38530.533,8245
2019,DOM,NLD,358684.801,8246
2019,DOM,NOR,13836.131,8247
2019,DOM,NPL,330.691,8248
2019,DOM,NZL,14092.112,8249
2019,DOM,PAK,1488.038,8250
2019,DOM,PAN,37531.72,8251
2019,DOM,PER,16104.393,8252
2019,DOM,PHL,18220.18,8253
2019,DOM,POL,40964.854,8254
2019,DOM,PRT,4567.39,8255
2019,DOM,PRY,1573.817,8256
2019,DOM,PSE,22.98,8257
2019,DOM,PYF,288.393,8258
2019,DOM,QAT,423.684,8259
2019,DOM,ROU,822.814,8260
2019,DOM,RUS,27225.025,8261
2019,DOM,SAU,3284.413,8262
2019,DOM,SEN,5964.288,8263
2019,DOM,SGP,33027.335,8264
2019,DOM,SLV,16591.077,8265
2019,DOM,SRB,1991.693,8266
2019,DOM,STP,1033.367,8267
2019,DOM,SUR,10434.952,8268
2019,DOM,SVK,3520.8,8269
2019,DOM,SVN,8675.178,8270
2019,DOM,SWE,43361.937,8271
2019,DOM,SWZ,9.738,8272
2019,DOM,SYC,1.326,8273
2019,DOM,TCA,11357.793,8274
2019,DOM,TGO,9.545999999999999,8275
2019,DOM,THA,29706.524,8276
2019,DOM,TTO,32556.282,8277
2019,DOM,TUN,1212.919,8278
2019,DOM,TUR,16415.426,8279
2019,DOM,TWN,61563.639,8280
2019,DOM,TZA,8.66,8281
2019,DOM,UGA,13.574,8282
2019,DOM,UKR,4495.105,8283
2019,DOM,URY,4792.498000000001,8284
2019,DOM,USA,5745693.5,8285
2019,DOM,UZB,32.076,8286
2019,DOM,VCT,4275.292,8287
2019,DOM,VEN,41934.758,8288
2019,DOM,VGB,5987.179,8289
2019,DOM,VNM,22036.594,8290
2019,DOM,ZAF,8058.982,8291
2019,DOM,ZMB,.305,8292
2019,DZA,AGO,234.552,8293
2019,DZA,ARE,398408.262,8294
2019,DZA,ARG,55635.652,8295
2019,DZA,ARM,1.277,8296
